beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Doppelbock Ultimator","Sudwerk Brewing Co.","Bock - Doppelbock",8,45,,,,,,,,3,"2018-06-24 01:44:10",https://untappd.com/c/615863633,https://untappd.com/beer/3241,https://untappd.com/brewery/1218,"United States",Davis,CA,,,Bottle,615863633,3241,1218,,3.68,3.68,,1,0
"Irish Table","Fonta Flora Brewery","Stout - Irish Dry",4.5,38,,"Pangaea Bier Cafe",Sacramento,CA,"United States",38.5536,-121.476,2,"2018-06-27 19:57:52",https://untappd.com/c/617161414,https://untappd.com/beer/1012439,https://untappd.com/brewery/82899,"United States",Morganton,NC,,,Draft,617161414,1012439,82899,,3.79,3.77,,0,0
"The Ties That Bind","Jackie O's Brewery","American Wild Ale",6,0,,"Pangaea Bier Cafe",Sacramento,CA,"United States",38.5536,-121.476,4.5,"2018-06-27 19:58:32",https://untappd.com/c/617161590,https://untappd.com/beer/2336165,https://untappd.com/brewery/5083,"United States",Athens,OH,,,Draft,617161590,2336165,5083,,4.18,4.14,,0,0
Oerbier,"Brouwerij De Dolle Brouwers","Belgian Strong Dark Ale",9,0,"Super yum","Pangaea Bier Cafe",Sacramento,CA,"United States",38.5536,-121.476,5,"2018-06-27 20:11:02",https://untappd.com/c/617164796,https://untappd.com/beer/353,https://untappd.com/brewery/272,Belgium,Esen,Vlaanderen,,,Draft,617164796,353,272,,3.77,3.77,,0,0
"Crux Pilz","Crux Fermentation Project","Pilsner - German",5.2,35,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,4,"2018-06-28 18:10:46",https://untappd.com/c/617483378,https://untappd.com/beer/1419633,https://untappd.com/brewery/33862,"United States",Bend,OR,,,Can,617483378,1419633,33862,,3.69,3.69,,0,0
"Solid Gold","Founders Brewing Co.","Lager - American Light",4.4,20,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,5,"2018-06-28 20:44:54",https://untappd.com/c/617545447,https://untappd.com/beer/51450,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,Can,617545447,51450,549,,3.44,3.45,,0,0
"Trappistes Rochefort 10","Abbaye Notre-Dame de Saint-Rémy","Belgian Quadrupel",11.3,27,"Hell yeah","The Dentist",Sacramento,CA,"United States",38.6166,-121.365,5,"2018-06-29 18:23:01",https://untappd.com/c/618008772,https://untappd.com/beer/6766,https://untappd.com/brewery/1650,Belgium,Rochefort,Wallonie,,,Bottle,618008772,6766,1650,,4.11,4.1,,3,0
"Joyrider West Coast IPA","Out Of Bounds Brewing Co. ","IPA - American",7,55,,"Raley Field","West Sacramento",CA,"United States",38.58,-121.514,2,"2018-06-30 20:13:56",https://untappd.com/c/618810180,https://untappd.com/beer/1415090,https://untappd.com/brewery/67882,"United States",Rocklin,CA,,,Draft,618810180,1415090,67882,,3.65,3.66,,0,0
"Mirror Pond","Deschutes Brewery","Pale Ale - American",5,40,,"Raley Field","West Sacramento",CA,"United States",38.58,-121.514,3.5,"2018-06-30 20:14:22",https://untappd.com/c/618810379,https://untappd.com/beer/3587,https://untappd.com/brewery/441,"United States",Bend,OR,,,Draft,618810379,3587,441,,3.6,3.6,,0,0
"Samuel Adams Kellerbier","Boston Beer Company","Kellerbier / Zwickelbier",5,35,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,2,"2018-07-01 19:01:11",https://untappd.com/c/619288631,https://untappd.com/beer/2397936,https://untappd.com/brewery/157,"United States",Boston,MA,,,Bottle,619288631,2397936,157,,3.3,3.31,,0,0
"Samuel Adams Noble Pils","Boston Beer Company","Pilsner - Czech",4.9,34,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,3,"2018-07-02 21:59:03",https://untappd.com/c/619616782,https://untappd.com/beer/5743,https://untappd.com/brewery/157,"United States",Boston,MA,,,Bottle,619616782,5743,157,,3.35,3.35,,1,0
"Animal IPA","Fort Point Beer Company","IPA - American",7.5,54,,"Fort Point Ferry Building","San Francisco",CA,"United States",37.7866,-122.388,4,"2018-07-04 12:08:57",https://untappd.com/c/620196643,https://untappd.com/beer/1051694,https://untappd.com/brewery/102964,"United States","San Francisco",CA,,,Draft,620196643,1051694,102964,,3.74,3.74,,0,0
"Mosaic Park","Fort Point Beer Company","Pale Ale - American",4.7,19,,"Fort Point Ferry Building","San Francisco",CA,"United States",37.7866,-122.388,,"2018-07-04 12:15:34",https://untappd.com/c/620201963,https://untappd.com/beer/2503986,https://untappd.com/brewery/102964,"United States","San Francisco",CA,,,Taster,620201963,2503986,102964,https://untappd.s3.amazonaws.com/photos/2018_07_04/c2926c8241a5b1667c3f4d88cefee9f7_raw.jpeg,3.61,3.62,,1,0
"Garden of Weeden","Fieldwork® Brewing Company","IPA - American",7.1,0,,Toronado,"San Francisco",CA,"United States",37.7719,-122.431,3,"2018-07-04 16:55:00",https://untappd.com/c/620419352,https://untappd.com/beer/2653110,https://untappd.com/brewery/184717,"United States",Berkeley,CA,,,Draft,620419352,2653110,184717,,4.05,3.99,,0,0
"Samuel Adams Coffee Black Lager","Boston Beer Company","Lager - Dark",4.9,19,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,3,"2018-07-07 14:51:57",https://untappd.com/c/621950366,https://untappd.com/beer/2274412,https://untappd.com/brewery/157,"United States",Boston,MA,,,Bottle,621950366,2274412,157,,3.52,3.52,,0,0
"Samuel Adams Smoked Lager","Boston Beer Company",Rauchbier,5,20,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,2,"2018-07-09 20:08:16",https://untappd.com/c/622929038,https://untappd.com/beer/2422051,https://untappd.com/brewery/157,"United States",Boston,MA,,,Bottle,622929038,2422051,157,,3.28,3.29,,0,0
"Berliner Weisse","YOLO Brewing Company","Sour - Berliner Weisse",3.6,15,,"Yolo Brewing Co.","West Sacramento",CA,"United States",38.5695,-121.542,2.5,"2018-07-11 17:36:56",https://untappd.com/c/623501007,https://untappd.com/beer/2645889,https://untappd.com/brewery/133333,"United States","West Sacramento",CA,,,Draft,623501007,2645889,133333,,2.98,3.6,,0,0
"Don Graper","Mikkeller Brewing San Diego","IPA - New England",7,0,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,3.5,"2018-07-12 18:05:33",https://untappd.com/c/623872089,https://untappd.com/beer/2640523,https://untappd.com/brewery/264526,"United States","San Diego",CA,,,Can,623872089,2640523,264526,,3.91,3.9,,0,0
EZPZ,"Urban Roots Brewing & Smokehouse","Pilsner - German",5,0,"Super yum","Urban Roots Brewing & Smokehouse",Sacramento,CA,"United States",38.5655,-121.494,4,"2018-07-13 18:47:50",https://untappd.com/c/624434026,https://untappd.com/beer/2647618,https://untappd.com/brewery/333907,"United States",Sacramento,CA,,,Draft,624434026,2647618,333907,https://untappd.s3.amazonaws.com/photos/2018_07_14/a86cdbf88cd391bd8cee4043ee9ec7f7_raw.jpeg,3.82,3.79,,2,0
"Luna De Miel","Urban Roots Brewing & Smokehouse","Lager - Vienna",4.8,20,,"Urban Roots Brewing & Smokehouse",Sacramento,CA,"United States",38.5655,-121.494,5,"2018-07-13 19:16:16",https://untappd.com/c/624454148,https://untappd.com/beer/2027565,https://untappd.com/brewery/333907,"United States",Sacramento,CA,,,Draft,624454148,2027565,333907,,3.79,3.76,,1,0
"Bier De Roots","Urban Roots Brewing & Smokehouse","Farmhouse Ale - Saison",4.8,0,,"Urban Roots Brewing & Smokehouse",Sacramento,CA,"United States",38.5655,-121.494,4,"2018-07-13 20:23:20",https://untappd.com/c/624491402,https://untappd.com/beer/2645296,https://untappd.com/brewery/333907,"United States",Sacramento,CA,,,,624491402,2645296,333907,,3.85,3.71,,1,0
"Extraordinary Humans","Three Weavers Brewing Company","Porter - Imperial / Double",12.9,0,,"Urban Roots Brewing & Smokehouse",Sacramento,CA,"United States",38.5655,-121.494,5,"2018-07-13 20:23:56",https://untappd.com/c/624491667,https://untappd.com/beer/2649855,https://untappd.com/brewery/147846,"United States",Inglewood,CA,,,Draft,624491667,2649855,147846,,4.17,4.1,,1,0
"Pick Up the Pieces","New Glory Craft Brewery","Pilsner - Czech",5.6,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,2,"2018-07-15 08:53:20",https://untappd.com/c/625387429,https://untappd.com/beer/2700070,https://untappd.com/brewery/67603,"United States",Sacramento,CA,,,Draft,625387429,2700070,67603,,3.64,3.65,,0,0
"Bicycle Kick","New Belgium Brewing Company",Kölsch,5.1,12,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,3,"2018-07-15 09:51:23",https://untappd.com/c/625423483,https://untappd.com/beer/2241844,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,Draft,625423483,2241844,905,,3.52,3.53,,1,0
"BBA Infinite Void (2018)","New Glory Craft Brewery","Stout - Imperial / Double",15,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,3.5,"2018-07-15 10:01:02",https://untappd.com/c/625428185,https://untappd.com/beer/2576333,https://untappd.com/brewery/67603,"United States",Sacramento,CA,,,Draft,625428185,2576333,67603,,4.36,3.97,,0,0
"3 Fonteinen Oude Geuze Cuvée Armand & Gaston","Brouwerij 3 Fonteinen","Lambic - Gueuze",5.5,0,Hnnng,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,5,"2018-07-15 10:47:35",https://untappd.com/c/625454657,https://untappd.com/beer/1594814,https://untappd.com/brewery/3562,Belgium,Beersel,Vlaanderen,,,Bottle,625454657,1594814,3562,,4.37,4.36,,1,0
"We Are Brut","Mraz Brewing Company","IPA - Brut",7,0,Yum,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,5,"2018-07-15 13:20:45",https://untappd.com/c/625555773,https://untappd.com/beer/2736017,https://untappd.com/brewery/63304,"United States","El Dorado Hills",CA,,,,625555773,2736017,63304,,3.91,3.7,,0,0
"Fat Tony","Super Owl Brewing","Farmhouse Ale - Saison",7.1,25,,"Super Owl Brewing",Davis,CA,"United States",38.5537,-121.787,2,"2018-07-18 19:36:25",https://untappd.com/c/626656418,https://untappd.com/beer/2299403,https://untappd.com/brewery/361999,"United States",Davis,CA,,,Draft,626656418,2299403,361999,,3.57,3.63,,1,0
"Mr. J","Super Owl Brewing","IPA - American",7.2,59,,,,,,,,2,"2018-07-18 22:03:01",https://untappd.com/c/626683624,https://untappd.com/beer/2299038,https://untappd.com/brewery/361999,"United States",Davis,CA,,,Draft,626683624,2299038,361999,,3.77,3.73,,1,0
"Hopra Cadabra","Jackrabbit Brewing Company","IPA - American",7,0,,"Jackrabbit Brewing Company","West Sacramento",CA,"United States",38.572,-121.541,3.5,"2018-07-19 17:58:30",https://untappd.com/c/626992792,https://untappd.com/beer/2680278,https://untappd.com/brewery/101839,"United States","West Sacramento",CA,,,Draft,626992792,2680278,101839,,3.75,3.73,,1,0
"Fair Hare","Jackrabbit Brewing Company","Blonde Ale",5.5,30,,,,,,,,4,"2018-07-19 21:21:30",https://untappd.com/c/627070752,https://untappd.com/beer/721432,https://untappd.com/brewery/101839,"United States","West Sacramento",CA,,,Draft,627070752,721432,101839,,3.54,3.61,,1,0
"Goodie Pils","Highland Park Brewery","Pilsner - Other",5.2,0,"5 fucking stars","The Dentist",Sacramento,CA,"United States",38.6166,-121.365,5,"2018-07-19 21:22:55",https://untappd.com/c/627070992,https://untappd.com/beer/2719281,https://untappd.com/brewery/135321,"United States","Los Angeles",CA,,,Can,627070992,2719281,135321,,3.9,3.78,,2,0
"Glow Boots","Modern Times Beer","Pale Ale - New England",5.1,55,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,2.5,"2018-07-21 13:02:06",https://untappd.com/c/627989048,https://untappd.com/beer/2675073,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,Draft,627989048,2675073,68356,,3.79,3.75,,1,0
"MT 5!","Modern Times Beer","IPA - Imperial / Double New England",8.4,55,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,3,"2018-07-21 13:23:49",https://untappd.com/c/628013193,https://untappd.com/beer/2738500,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,Draft,628013193,2738500,68356,,4.25,4.22,,1,0
Masumoto,"Belching Beaver Brewery","American Wild Ale",6.4,7,"I can't feel my teeth","Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,2,"2018-07-21 13:46:52",https://untappd.com/c/628038152,https://untappd.com/beer/1944434,https://untappd.com/brewery/43025,"United States",Oceanside,CA,,,Draft,628038152,1944434,43025,,4.09,4.01,,0,0
"Monsters' Park (Bourbon Barrel)","Modern Times Beer","Stout - Imperial / Double",13.7,60,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,3.5,"2018-07-21 14:04:28",https://untappd.com/c/628057422,https://untappd.com/beer/745036,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,Draft,628057422,745036,68356,https://untappd.s3.amazonaws.com/photos/2018_07_21/61ade43b2df3a3eb0668996e83395a5d_raw.jpeg,4.27,4.25,,0,0
"Contract Burn Release 1.0","Revision Brewing Company","IPA - Imperial / Double New England",8,30,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,4.5,"2018-07-26 17:40:36",https://untappd.com/c/630130577,https://untappd.com/beer/2724425,https://untappd.com/brewery/218458,"United States",Sparks,NV,,,Draft,630130577,2724425,218458,,3.93,3.91,,0,0
Pasts,"Highland Park Brewery","Sour - Other",9,0,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,5,"2018-07-26 21:26:04",https://untappd.com/c/630220162,https://untappd.com/beer/2375695,https://untappd.com/brewery/135321,"United States","Los Angeles",CA,,,Bottle,630220162,2375695,135321,,4.07,3.85,,1,0
Bandwagon,"New Helvetia Brewing Company","IPA - Brut",6.3,25,,"New Helvetia Brewing Co.",Sacramento,CA,"United States",38.5608,-121.49,2,"2018-07-29 14:18:24",https://untappd.com/c/631891911,https://untappd.com/beer/2756167,https://untappd.com/brewery/49104,"United States",Sacramento,CA,,,Draft,631891911,2756167,49104,,3.63,3.66,,1,0
"Sake Mom IPA","New Helvetia Brewing Company","IPA - New England",7.5,0,,"New Helvetia Brewing Co.",Sacramento,CA,"United States",38.5608,-121.49,2,"2018-07-29 15:08:26",https://untappd.com/c/631924725,https://untappd.com/beer/2644548,https://untappd.com/brewery/49104,"United States",Sacramento,CA,,,Draft,631924725,2644548,49104,,3.56,3.62,,0,0
"ThunderBeast IPA","New Helvetia Brewing Company","IPA - American",6.8,75,,"New Helvetia Brewing Co.",Sacramento,CA,"United States",38.5608,-121.49,1,"2018-07-29 15:45:42",https://untappd.com/c/631947996,https://untappd.com/beer/307391,https://untappd.com/brewery/49104,"United States",Sacramento,CA,,,Draft,631947996,307391,49104,,3.62,3.63,,0,0
"Be More Kind","Urban Roots Brewing & Smokehouse","IPA - American",6.9,0,,"Urban Roots Brewing & Smokehouse",Sacramento,CA,"United States",38.5655,-121.494,3.5,"2018-08-01 17:32:09",https://untappd.com/c/632919980,https://untappd.com/beer/2742824,https://untappd.com/brewery/333907,"United States",Sacramento,CA,,,,632919980,2742824,333907,,3.8,3.73,,0,0
Capitolium,"Urban Roots Brewing & Smokehouse","Belgian Blonde",6.5,0,,"Urban Roots Brewing & Smokehouse",Sacramento,CA,"United States",38.5655,-121.494,3,"2018-08-01 18:12:02",https://untappd.com/c/632940134,https://untappd.com/beer/2775998,https://untappd.com/brewery/333907,"United States",Sacramento,CA,,,Draft,632940134,2775998,333907,,3.79,3.72,,0,0
"Juggling Chainsaws","Fieldwork® Brewing Company","IPA - American",7.3,0,"Almost too much Columbus hops","Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,2.5,"2018-08-02 19:06:40",https://untappd.com/c/633391734,https://untappd.com/beer/2661611,https://untappd.com/brewery/184717,"United States",Berkeley,CA,,,Draft,633391734,2661611,184717,,3.77,3.73,,0,0
Norsebier,"Logsdon Farmhouse Ales","Farmhouse Ale - Saison",8,0,,"Pangaea Bier Cafe",Sacramento,CA,"United States",38.5536,-121.476,4,"2018-08-05 12:15:56",https://untappd.com/c/635050018,https://untappd.com/beer/2612702,https://untappd.com/brewery/12831,"United States","Hood River",OR,,,Draft,635050018,2612702,12831,,3.8,3.71,,1,0
MO,"Maine Beer Company","Pale Ale - American",6,0,"Super yum","Pangaea Bier Cafe",Sacramento,CA,"United States",38.5536,-121.476,5,"2018-08-05 12:38:23",https://untappd.com/c/635065975,https://untappd.com/beer/128341,https://untappd.com/brewery/2874,"United States",Freeport,ME,,,Draft,635065975,128341,2874,,4.01,4.01,,1,0
"Fundamental Observation (2018)","Bottle Logic Brewing","Stout - Imperial / Double",13.2,40,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,5,"2018-08-11 15:28:44",https://untappd.com/c/637718927,https://untappd.com/beer/2768229,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,Draft,637718927,2768229,94408,,4.54,4.53,,0,0
Cellarman,"Sante Adairius Rustic Ales","Farmhouse Ale - Saison",6.2,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,5,"2018-08-11 15:42:00",https://untappd.com/c/637732552,https://untappd.com/beer/456836,https://untappd.com/brewery/31355,"United States",Capitola,CA,,,Draft,637732552,456836,31355,,4.31,4.25,,0,0
"Stylin’, Profilin’, Limousine Ridin’, Kiss Stealin’, Wheelin’, Dealin, Son of A Gun","Flatland Brewing Company","Barleywine - English",16.5,0,"Smells like cat food...","Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,0.25,"2018-08-11 17:17:57",https://untappd.com/c/637824237,https://untappd.com/beer/2770188,https://untappd.com/brewery/248693,"United States","Elk Grove",CA,,,Draft,637824237,2770188,248693,,4.04,3.67,,0,0
"Jabroni List","Flatland Brewing Company","Pilsner - German",5.5,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,3,"2018-08-11 17:19:10",https://untappd.com/c/637825312,https://untappd.com/beer/2793768,https://untappd.com/brewery/248693,"United States","Elk Grove",CA,,,Draft,637825312,2793768,248693,,3.95,3.65,,0,0
Whippoorwill,"Fonta Flora Brewery","Wheat Beer - Witbier",4.5,18,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,3,"2018-08-11 18:32:28",https://untappd.com/c/637886154,https://untappd.com/beer/1581954,https://untappd.com/brewery/82899,"United States",Morganton,NC,,,Draft,637886154,1581954,82899,,3.7,3.7,,0,0
K-Frame,"Pizza Port Brewing Company","IPA - Imperial / Double",8,0,,"Capitol Beer and Tap Room",Sacramento,CA,"United States",38.5738,-121.414,4,"2018-08-11 18:40:54",https://untappd.com/c/637892570,https://untappd.com/beer/2792707,https://untappd.com/brewery/1534,"United States",Carlsbad,CA,,,Draft,637892570,2792707,1534,,3.9,3.69,,0,0
"Sactown Gold","River City Brewing Company (California)","Pilsner - Czech",5.8,0,,"Powerhouse Science Center - Discovery Campus",Sacramento,CA,"United States",38.639,-121.38,2,"2018-08-16 18:43:12",https://untappd.com/c/639616544,https://untappd.com/beer/453876,https://untappd.com/brewery/30727,"United States",Carmichael,CA,,,Draft,639616544,453876,30727,,3.22,3.47,,0,0
"Bigwig Brown","Jackrabbit Brewing Company","Brown Ale - American",5.2,25,,"Jackrabbit Brewing Company","West Sacramento",CA,"United States",38.572,-121.541,2.5,"2018-08-24 17:41:38",https://untappd.com/c/643049172,https://untappd.com/beer/596182,https://untappd.com/brewery/101839,"United States","West Sacramento",CA,,,Draft,643049172,596182,101839,,3.64,3.65,,0,0
"Wit's End","Jackrabbit Brewing Company","Wheat Beer - Witbier",5,0,,"Jackrabbit Brewing Company","West Sacramento",CA,"United States",38.572,-121.541,3,"2018-08-24 19:21:56",https://untappd.com/c/643123377,https://untappd.com/beer/2323409,https://untappd.com/brewery/101839,"United States","West Sacramento",CA,,,Draft,643123377,2323409,101839,,3.6,3.64,,0,0
"I Heard the New Batch Sucks","Pinthouse Pizza","IPA - Imperial / Double",8.8,0,,"Pinthouse Pizza",Austin,TX,"United States",30.3187,-97.7391,3,"2018-09-28 13:52:17",https://untappd.com/c/657077314,https://untappd.com/beer/2832637,https://untappd.com/brewery/43305,"United States",Austin,TX,,,Draft,657077314,2832637,43305,,4.16,3.86,,0,0
"Collective Blend W/ Cherums","Highland Park Brewery","Sour - Other",6.1,0,,"The Dentist",Sacramento,CA,"United States",38.6166,-121.365,5,"2018-10-03 18:42:25",https://untappd.com/c/659372394,https://untappd.com/beer/2630414,https://untappd.com/brewery/135321,"United States","Los Angeles",CA,,,Bottle,659372394,2630414,135321,,4.07,3.87,,0,0
"Robot Fish: Citra SMaSH","KCBC - Kings County Brewers Collective","IPA - American",6.6,0,,"500 63rd St, New York","New York",NY,"United States",40.7605,-73.9578,4,"2018-10-12 19:11:37",https://untappd.com/c/662868960,https://untappd.com/beer/2003019,https://untappd.com/brewery/167520,"United States",Brooklyn,NY,,,Draft,662868960,2003019,167520,,4.01,3.99,,0,0
"Tears of Green (w/ Motueka and Citra)","Captain Lawrence Brewing Company","IPA - New England",7.5,70,,"500 63rd St, New York","New York",NY,"United States",40.7605,-73.9578,3,"2018-10-12 19:13:23",https://untappd.com/c/662870355,https://untappd.com/beer/2187993,https://untappd.com/brewery/341,"United States",Elmsford,NY,,,Can,662870355,2187993,341,,4,4,,0,0
"Palatine Pils","Suarez Family Brewery","Pilsner - German",4.8,0,,Tørst,Brooklyn,NY,"United States",40.7235,-73.9507,5,"2018-10-14 00:00:41",https://untappd.com/c/663815760,https://untappd.com/beer/1623450,https://untappd.com/brewery/99434,"United States",Livingston,NY,,,Draft,663815760,1623450,99434,,4.14,4.12,,1,2
"日本から来たネコ (Some Cat From Japan)","SingleCut Beersmiths","IPA - Session / India Session Ale",4.2,60,,"500 63rd St, New York","New York",NY,"United States",40.7605,-73.9578,4,"2018-10-14 00:56:46",https://untappd.com/c/663828344,https://untappd.com/beer/2166361,https://untappd.com/brewery/16555,"United States",Astoria,NY,,,,663828344,2166361,16555,,3.88,3.87,,0,0
"H2 Chardonnay Harvest Ale","Transmitter Brewing","Farmhouse Ale - Saison",7.1,0,,"Transmitter Brewing",Queens,NY,"United States",40.7402,-73.9526,4,"2018-10-14 12:19:54",https://untappd.com/c/663933797,https://untappd.com/beer/1006033,https://untappd.com/brewery/95893,"United States",Brooklyn,NY,,,Bottle,663933797,1006033,95893,,4.05,3.91,,1,0
"S3 Biere de Miel","Transmitter Brewing","Farmhouse Ale - Saison",5.1,0,,"Transmitter Brewing",Queens,NY,"United States",40.7402,-73.9526,3,"2018-10-14 12:34:56",https://untappd.com/c/663940059,https://untappd.com/beer/654296,https://untappd.com/brewery/95893,"United States",Brooklyn,NY,,,Can,663940059,654296,95893,,3.77,3.73,,1,0
"S1 Mahogany Saison","Transmitter Brewing","Farmhouse Ale - Saison",7.9,24,,"Transmitter Brewing",Queens,NY,"United States",40.7402,-73.9526,4,"2018-10-14 13:20:28",https://untappd.com/c/663962410,https://untappd.com/beer/652448,https://untappd.com/brewery/95893,"United States",Brooklyn,NY,,,Bottle,663962410,652448,95893,,3.78,3.76,,1,0
Satisfied,"Highland Park Brewery","Farmhouse Ale - Saison",5.5,0,,,,,,,,4,"2018-10-21 15:17:54",https://untappd.com/c/666945700,https://untappd.com/beer/2370977,https://untappd.com/brewery/135321,"United States","Los Angeles",CA,,,Bottle,666945700,2370977,135321,,3.94,3.73,,0,0
"Ruff House IPA","Bike Dog Brewing Company","IPA - American",7,0,"Super yum",,,,,,,5,"2018-10-24 17:02:20",https://untappd.com/c/667686257,https://untappd.com/beer/2893978,https://untappd.com/brewery/53802,"United States","West Sacramento",CA,,,Can,667686257,2893978,53802,,3.77,3.7,,0,0
"Brightside Extra Brut IPA","Drake's Brewing Company","IPA - Brut",7,50,,"Drake's Barn","West Sacramento",CA,"United States",38.5748,-121.515,3,"2018-10-27 18:05:22",https://untappd.com/c/669226496,https://untappd.com/beer/2722816,https://untappd.com/brewery/464,"United States","San Leandro",CA,,,Draft,669226496,2722816,464,,3.68,3.68,,0,0
Hausfest,"Drake's Brewing Company","Lager - Strong",8.2,0,,"Drake's Barn","West Sacramento",CA,"United States",38.5748,-121.515,3,"2018-10-27 23:05:22",https://untappd.com/c/669340741,https://untappd.com/beer/2298849,https://untappd.com/brewery/464,"United States","San Leandro",CA,,,Draft,669340741,2298849,464,,3.72,3.68,,0,0
"Utah! Get Me Two","Alvarado Street Brewery","IPA - Session / India Session Ale",5,35,,"Pangaea Bier Cafe",Sacramento,CA,"United States",38.5536,-121.476,3.5,"2018-10-28 11:03:11",https://untappd.com/c/669473322,https://untappd.com/beer/2089981,https://untappd.com/brewery/128333,"United States",Monterey,CA,,,Draft,669473322,2089981,128333,,3.89,3.77,,0,0
Sleigh'r,"Ninkasi Brewing Company","Winter Ale",7.2,60,,"Ninkasi Brewing Tasting Room",Eugene,OR,"United States",44.0568,-123.11,3.5,"2018-11-01 17:01:38",https://untappd.com/c/670665334,https://untappd.com/beer/11779,https://untappd.com/brewery/2840,"United States",Eugene,OR,,,Draft,670665334,11779,2840,,3.65,3.65,,0,0
"Yours Truly Easy-Drinking Ale","Ninkasi Brewing Company","Traditional Ale",4.3,20,,"Ninkasi Brewing Tasting Room",Eugene,OR,"United States",44.0568,-123.11,4,"2018-11-01 17:27:27",https://untappd.com/c/670679057,https://untappd.com/beer/2427932,https://untappd.com/brewery/2840,"United States",Eugene,OR,,,Draft,670679057,2427932,2840,,3.43,3.45,,0,0
"Japanese Lager","pFriem Family Brewers","Lager - Japanese Rice",5,15,,"The BeerMongers",Portland,OR,"United States",45.5051,-122.654,5,"2018-11-01 22:11:12",https://untappd.com/c/670765012,https://untappd.com/beer/2691203,https://untappd.com/brewery/27320,"United States","Hood River",OR,,,Draft,670765012,2691203,27320,,3.79,3.76,,1,0
"Bines That Tie","Grains of Wrath ","IPA - American",6.4,0,,APEX,Portland,OR,"United States",45.5047,-122.653,3.5,"2018-11-01 22:14:37",https://untappd.com/c/670765313,https://untappd.com/beer/2841226,https://untappd.com/brewery/340844,"United States",Camas,WA,,,Draft,670765313,2841226,340844,,3.74,3.69,,0,0
Lilliput,"Modern Times Beer",Kölsch,5,0,,"Modern Times Belmont Fermentorium",Portland,OR,"United States",45.5163,-122.659,5,"2018-11-01 23:17:29",https://untappd.com/c/670769493,https://untappd.com/beer/2908370,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,Draft,670769493,2908370,68356,,3.79,3.76,,1,0
"Devil's Teeth Aged In Bourbon Barrels w/ Macadamia Nuts, Coconut & Cocoa","Modern Times Beer","Stout - Imperial / Double",12.9,0,"It's dessert!","Modern Times Belmont Fermentorium",Portland,OR,"United States",45.5163,-122.659,,"2018-11-01 23:55:18",https://untappd.com/c/670771479,https://untappd.com/beer/2710579,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,Draft,670771479,2710579,68356,,4.46,4.39,,1,0
Pilsner,"pFriem Family Brewers","Pilsner - Other",4.9,38,,,,,,,,4,"2018-11-02 13:49:00",https://untappd.com/c/670978904,https://untappd.com/beer/355980,https://untappd.com/brewery/27320,"United States","Hood River",OR,,,Bottle,670978904,355980,27320,,3.73,3.73,,0,0
